conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,keyword
1707927159669768402,Sat Sep 30 01:21:06 +0000 2023,2,@RadioElshinta Tekan tombol NO buat EV apalagi sepeda motor. Sudahlah habiskan uang negara buat subsidi tidak mengurangi polusi berbahaya lagi...,1707928525523890207,,RadioElshinta,in,,0,0,0,https://x.com/undefined/status/1707928525523890207,77692092,,Subsidi EV
1707642578064257113,Fri Sep 29 06:24:51 +0000 2023,1,Sekarang petrol sebulan purata rm500-600. Kalau kata la tak dapat subsidi ni maksudnya sebulan petrol akan naik sampai rm1000-1200. Baik tukar EV kalau macam ni. ,1707642578064257113,,,in,,0,1,0,https://x.com/undefined/status/1707642578064257113,9287162,,Subsidi EV
1705038471721877985,Fri Sep 22 01:57:04 +0000 2023,85,Hambatan RI utk membangun baterai EV - kekurangan supply lithium - pasar US: RI tidak punya FTA dg US sehingga tidak dapat subsidi EV dr US. Apalagi jika pasokan Nikel RI terkait dg perusahaan RRT - pasar EU: EU akan menerapkan tarif tambahan utk produk dg emisi tinggi,1705038471721877985,,,in,,1,3,39,https://x.com/undefined/status/1705038471721877985,124798254,,Subsidi EV
1703268341744537779,Sun Sep 17 04:43:12 +0000 2023,100,Masalah Abg Non adalah inconsistency dan carca marba dlm pembuatan polisi. contoh: tarik subsidi bahan api yg berimpak tinggi pada golongan rentan tapi beri subsidi besar pada EV yg pasarannya utk golongan berpendapatan tinggi. Itu belum lagi bab cukai. Takkan tak nampak?,1703268341744537779,,,in,,1,8,85,https://x.com/undefined/status/1703268341744537779,1238791624211062785,,Subsidi EV
1703030382936183059,Sat Sep 16 22:40:57 +0000 2023,12,@jalur5_ Sementara ev buat pejabatnya di subsidi kan????,1703177179704803481,,jalur5_,in,,0,1,0,https://x.com/undefined/status/1703177179704803481,1604260308092358656,,Subsidi EV
1702684892298203371,Fri Sep 15 14:19:51 +0000 2023,20,@nazribiztalk Sebab tu lori dan bas perlu dialih kepada EV secepat mungkin. Bila bas EV makin banyak subsidi diesel dapat dikurangkan serta bebas pencemaran asap diesel. Lagi murah tambang bas bila bas EV meluas.,1702688685857411460,,nazribiztalk,in,,0,5,1,https://x.com/undefined/status/1702688685857411460,524136687,,Subsidi EV
1702232645827232185,Fri Sep 15 06:07:28 +0000 2023,3,@mkhairulazri EV tak perlu subsidi petrol EV juga guna Electric pada kadar komersial.. Gov dapat lebih sebab kurang subsidi untuk EV car. Selain nak menggalakkan penggunaan EV nak capai SDG,1702564771328082290,,mkhairulazri,in,,0,0,0,https://x.com/undefined/status/1702564771328082290,1061889705636114432,,Subsidi EV
1702224708333404583,Thu Sep 14 07:36:10 +0000 2023,138,Tapi bagi subsidi untuk beli EV. EV harga beratus ribu ni bulan2 dah beribu bayar. Mana ada orang miskin pakai ev. Pelik pelik depa ni.,1702224708333404583,,,in,,5,8,155,https://x.com/undefined/status/1702224708333404583,468432710,,Subsidi EV
1702119822258270328,Thu Sep 14 00:39:24 +0000 2023,5,Takkan PM tak tahu apa yg menteri-menteri dia buat? Sembang kurang subsidi ongkaya tapi subsidi EV kemain lagi. Sekolah SBP MRSM masih ada kuota alumni - siap solusi pi buka sekolah asing utk orgmiskin. Belum cerita subsidi minyak yang mostly utilised by Top 40.,1702119822258270328,,,in,,0,2,7,https://x.com/undefined/status/1702119822258270328,213982721,,Subsidi EV
1701088617635139766,Mon Sep 11 04:53:57 +0000 2023,42,Seres E1 Brand baru under DFSK belum dapet subsidi ppnbm tapi harganya 189 juta. Range lebih pendek cuma 180 km dibanding Wuling. Kabin sedikit lebih sempit tapi fitur lebih banyak dibanding air ev lite. Udah punya pabrik disini tunggu dapet subsidi kalau tkdn udah masuk https://t.co/X94lOt4PvI,1701096719877067105,https://pbs.twimg.com/media/F5uCc5RagAAuwgY.jpg,ridwanhr,in,,7,6,3,https://x.com/undefined/status/1701096719877067105,43922847,,Subsidi EV
1700042668397470031,Fri Sep 08 07:05:32 +0000 2023,10,Takleh panggil GST boleh dipanggil VAT. Memang kena dah buat cukai baharu. Tapi cukai tu kena pastikan semua rakyat Malaysia kena bayar. Bukan hanya untuk orang kaya je. Marhaen B40 kena faham orang kaya nijam pun hidup susah sebab tu beli kereta EV pun kena subsidi.,1700042668397470031,,,in,,0,0,15,https://x.com/undefined/status/1700042668397470031,580717077,,Subsidi EV
1699460431243550965,Thu Sep 07 01:52:21 +0000 2023,2,@Uncle_Gober324 Lapor ke Luhut nanti di beri saran utk suntik booster dan diberi subsidi beli EV.,1699601465793532145,,uncle_gober324,in,,0,1,0,https://x.com/undefined/status/1699601465793532145,1254035776322453506,,Subsidi EV
1697783902155461093,Sun Sep 03 01:54:44 +0000 2023,1,@budiyonow Belum ada selengkap itu dan kalau ada pun kebanyakan relawan. Duitnya ga besar. Buktinya: lihat isu polusi udara saat NGO gugat pemerintah. Informasi menyebar baik tp tdk viral2 amat. Giliran dipegang yg mau jualan EV dan akan keluarkan kebijakan subsidi motor listrik... Wow.,1698152513525219498,,budiyonow,in,,0,0,1,https://x.com/undefined/status/1698152513525219498,122019148,,Subsidi EV
1696786781176574065,Wed Aug 30 08:08:19 +0000 2023,6,@Outstandjing Nanti ijonya barengan sama rilis hasil implementasi subsidi EV,1696796978494222792,,Outstandjing,in,,0,0,0,https://x.com/undefined/status/1696796978494222792,1696096251782336514,,Subsidi EV
1696370047042892051,Tue Aug 29 03:51:50 +0000 2023,2,smoga subsidi EV naek lagi ,1696370047042892051,,,in,,0,1,1,https://x.com/undefined/status/1696370047042892051,1192094510076923905,,Subsidi EV
1696070407126970393,Mon Aug 28 08:01:11 +0000 2023,3,Benci betui netizen kat Orang kaya beli EV hangpa tak tau yang orang kaya ni yg pakai subsidi minyak paling banyak! EV memang mahai skarang ni so Eloklah depa beli EV pasai mampu kuranglah subsidi minyak tu untuk T20. Look at the brighter side.,1696070407126970393,,,in,,0,0,0,https://x.com/undefined/status/1696070407126970393,40243245,,Subsidi EV
1694677940880179337,Thu Aug 24 11:48:01 +0000 2023,34,Rezim baik hati. Berkat polusi udara ini Ring 1 dapat tambang beterai &amp; EV Pengusaha (ponakan ring 1) dapat subsidi tambahan buat konversi lebih green Pemda dapat pengadaan EV &amp; sensor polusi Wercok dapat dari plat-STNK EV razia emisi &amp; proyek semprot-semprot,1694677940880179337,,,in,,0,1,0,https://x.com/undefined/status/1694677940880179337,371261655,,Subsidi EV
1694578641316028550,Thu Aug 24 05:13:26 +0000 2023,30,Real culprit: - Industri nakal &amp; PLTU kurang modern Yang disalahin: - Kendaraan bermotor pribadi - Bakar sampah/nabun Solusi pemerintah: - Suruh beli EV - Kasi subsidi buat EV - Larang impor KRL - WFH 50% buat ASN Pemprov - Razia emisi - Pengadaan detektor pencemaran udara,1694578641316028550,,,in,,0,1,0,https://x.com/undefined/status/1694578641316028550,371261655,,Subsidi EV
1694152622977278062,Wed Aug 23 01:03:18 +0000 2023,16,Dan setelah push and pull utk beralih ke transportasi publik jalan kaki dan sepeda sudah ada dan terprioritaskan; barulah sibuk2 dengan transisi kend pribadi ke EV. Bisa barengan tp bedakan prioritas dan arah subsidi. Jangan kebalik.,1694153305604407470,,elisa_jkt,in,,0,1,1,https://x.com/undefined/status/1694153305604407470,44556194,,Subsidi EV
1694005164460626050,Tue Aug 22 15:14:38 +0000 2023,2,𝐃𝐢𝐬𝐰𝐚𝐲 𝐄𝐕 Kementerian ESDM memperbesar nilai subsidi konversi motor BBM ke motor listrik. Dari yang sebelumnya Rp 7 juta menjadi Rp 10 juta per unit. https://t.co/wY90nPSJ9d #HarianDisway #ElectricVehicle,1694005164460626050,,,in,,0,0,0,https://x.com/undefined/status/1694005164460626050,1279248910276419585,,Subsidi EV
1693822720990118374,Tue Aug 22 03:09:41 +0000 2023,60,China kasih subsidi kendaraan listrik (EV) untuk mengembangkan industri EV. Industri sudah terbangun subsidi dihentikan. Permintaan turun tajam: hingga Mei -20%. Indonesia diberdayakan APBN kasih subsidi EV: dari China? Untuk menopang industri China? https://t.co/8rgTjeICxj https://t.co/pLpa4UP55u,1693822720990118374,https://pbs.twimg.com/media/F4GqyGPa0AATP-b.jpg,,in,,1,2,33,https://x.com/undefined/status/1693822720990118374,1256945510,,Subsidi EV
1693623191929786866,Mon Aug 21 16:24:00 +0000 2023,2,@AnkerTwiter Mending subsidi ini ketimbang EV harusnya aneh banget ,1693660232520704187,,AnkerTwiter,in,,0,0,1,https://x.com/undefined/status/1693660232520704187,1647384187,,Subsidi EV
1693614418930913709,Mon Aug 21 16:16:30 +0000 2023,12,@CNNIndonesia .. kerugian ini akan berasal dari penggenangan pesisir kelangkaan air kecelakaan kapal penurunan produktivitas beras peningkatan kasus penyakit sensitif.. dia (mereka) tau lho masalah yang akan (sudah) timbul tapi (solusinya) subsidi EV &amp; bangun IKN gass terooss,1693658342538055765,,CNNIndonesia,in,,0,0,1,https://x.com/undefined/status/1693658342538055765,87319138,,Subsidi EV
1692750651531632935,Sat Aug 19 04:09:39 +0000 2023,2,misal motor ev 20 jt nih dapet subsidi 10 jt kalau harga baterai sekarang per kWh itu sekitar $150an maka harganya jadi 8.5jt untuk 3.7 kWh.... susbidinya cuma habis buat beli baterai thok,1692750651531632935,,,in,,0,1,0,https://x.com/undefined/status/1692750651531632935,67281504,,Subsidi EV
1692185646587314351,Thu Aug 17 14:44:32 +0000 2023,4,Ngeliat EV di Gias harga nya gila gila jadii yg dpt Subsidi dr Pemerintah itu yg CKD atau yg perakitan nya di Indo kalo built up CBU gak dapet Subsidi Contoh Nissan Leaf Klo mau yg diatas Wuling paling Affordable dan model nya bagus itu Nissan Leaf,1692185646587314351,,,in,,0,2,0,https://x.com/undefined/status/1692185646587314351,383298309,,Subsidi EV
1692127171895246907,Thu Aug 17 10:52:10 +0000 2023,5,Emang sebenernya masyarakat jakarta lah penyebabnya pdhl Heru udah tanem pohon tiap wiken Luhut udah ngasi subsidi EV kurang apa lagi coba? Sampe rumput JIS mau diganti oleh Erik demi menyerap Co2 kota Jkt big thanks to Jkw pindahin ibukota ke IKn babat hutan dgn hutang https://t.co/o7yYFEDsPv,1692127171895246907,https://pbs.twimg.com/media/F3uksWiaUAArw-1.jpg,,in,,0,2,1,https://x.com/undefined/status/1692127171895246907,1192094510076923905,,Subsidi EV
1691643960010363290,Wed Aug 16 02:52:03 +0000 2023,0,MG Motor Indonesia memberikan subsidi PPN hingga 10 persen bagi pengunjung GIIAS 2023 yang memesan MG4 EV. https://t.co/4RZfMsGyxf,1691643960010363290,,,in,,0,0,0,https://x.com/undefined/status/1691643960010363290,23343960,,Subsidi EV
1691584452399652892,Tue Aug 15 22:55:36 +0000 2023,280,2015 langit Beijing seperti Jakarta saat ini Fast forward PLTNnya skrg sudah 50an 2022 bangun 10 2023 (baru saja approved) bangun 6 Tp tidak lupa desa-desanya di daratan masif pada pakai PLTS dan Biogas PLTN Indonesia baru 2045~~ Padahal dah punya Batan 58 Bapeten 98~~,1691584452399652892,,,in,,11,5,74,https://x.com/undefined/status/1691584452399652892,353985663,,Subsidi EV
2066915929519423750,Tue Jun 16 16:13:24 +0000 2026,0,@jnanajiva Gak bisa nge-charge soalnya spklu nya buat parkir Agya ,2066917063684489408,,jnanajiva,in,,0,0,0,https://x.com/undefined/status/2066917063684489408,2051631465340055552,,SPKLU
2066915929519423750,Tue Jun 16 16:08:53 +0000 2026,0,Kalo battery-nya low kubawa ke spklu yang fast charging,2066915929519423750,,,in,,0,1,0,https://x.com/undefined/status/2066915929519423750,2012854666288312321,,SPKLU
2066880271325278495,Tue Jun 16 13:57:16 +0000 2026,0,Refund 12K karena sudah full. Total biaya akhir untuk 500K pakai EV hanya Rp118K. Kalau isi daya di SPKLU KWh kita bayarkan sesuai yang terisi. Kelebihan pembayaran direfund. https://t.co/6CE5UOlh78,2066882806421287381,https://pbs.twimg.com/media/HK8K9LSawAAiIpd.jpg,jusdalle,in,,0,0,0,https://x.com/undefined/status/2066882806421287381,79690781,,SPKLU
2066796240646627732,Tue Jun 16 08:13:17 +0000 2026,3,Jangan lupa transaksi pakai MyPertamina bisa bikin poinmu makin cepat terkumpul: ​ Senin Jumat: Double Points untuk Pertamax Turbo &amp; Pertamina Dex. Sabtu Minggu: ​Triple Points: Pertamax Turbo &amp; Pertamina Dex. Double Points: Pertamax Green 95 Pertamax Dexlite Bright https://t.co/fog6GxaS09,2066796240646627732,https://pbs.twimg.com/media/HK68OWabMAAYUi8.jpg,,in,,0,0,0,https://x.com/undefined/status/2066796240646627732,788714108245774338,,SPKLU
2066745284580037030,Tue Jun 16 06:24:21 +0000 2026,0,@Rzrmno Sdh banyak SPKLU dimana-mana bang. Beberapa brand bahkan gratis ngecas. 1 bulan pertama pakai EV gw juga srg afgak was was urusan baterai ,2066768825669058746,,Rzrmno,in,,0,0,0,https://x.com/undefined/status/2066768825669058746,79690781,,SPKLU
2066401011200376866,Mon Jun 15 18:53:29 +0000 2026,0,@KapudS640 gua klo punya modal punya tanah pinggir jalan yang luas mau buka spklu 100 colokan ,2066594963845267823,,KapudS640,in,,0,0,0,https://x.com/undefined/status/2066594963845267823,936324644667195392,,SPKLU
2066539137952555272,Mon Jun 15 15:11:39 +0000 2026,0,PLN UP3 Bulukumba melalui ULP Jeneponto resmi menghadirkan SPKLU Fast Charging 60 kW pertama di Kabupaten Jeneponto. Langkah nyata mendukung ekosistem kendaraan listrik dan transisi energi bersih menuju masa depan yang lebih hijau dan berkelanjutan. #PLN #SPKLU https://t.co/VcR0BOkpQI,2066539137952555272,https://pbs.twimg.com/media/HK3SYcsboAANh-0.jpg,,in,,0,0,0,https://x.com/undefined/status/2066539137952555272,1229923328942428160,,SPKLU
2066401011200376866,Mon Jun 15 11:48:47 +0000 2026,0,@KapudS640 True bgtt punya mobil sm motor listrik kalo mau pergi jauh2 mesti cek maps SPKLU terdekat,2066488086276854133,,KapudS640,in,,0,0,0,https://x.com/undefined/status/2066488086276854133,761403339154141185,,SPKLU
2066426198092390506,Mon Jun 15 07:42:52 +0000 2026,0,️ PLN UP3 Cirebon melepas peserta Riding Nusantara 2026 yang menempuh perjalanan 1.200 km dari Cilegon menuju Bali. Bukti bahwa kendaraan listrik semakin siap digunakan untuk perjalanan jauh dengan dukungan jaringan SPKLU PLN yang terus berkembang. https://t.co/36sWDFg12k,2066426198092390506,https://pbs.twimg.com/media/HK1rolLbsAAuWoE.jpg,,in,,0,1,0,https://x.com/undefined/status/2066426198092390506,1916776599397232640,,SPKLU
2066401011200376866,Mon Jun 15 07:35:28 +0000 2026,0,@gocanz @KapudS640 Di kantor cabang PLN di semua kota/kab sudah tersedia SPKLU. Tinggal dipastikan berfungsi atau tidak. Selama masih di pulau Jawa rasanya aman. Pun di pulau besar lainnya pun harusnya sudah ada jg.,2066424336496648552,,gocanz,in,,0,0,0,https://x.com/undefined/status/2066424336496648552,1346305256762720256,,SPKLU
2066418797049991670,Mon Jun 15 07:13:28 +0000 2026,0,Dukung ekosistem kendaraan listrik PLN siagakan puluhan SPKLU 24 jam #spklu #PLNUntukSemua #PLNUntukIndonesia @plndisjatim https://t.co/FUdm9kKepn,2066418797049991670,https://pbs.twimg.com/amplify_video_thumb/2066417784415031296/img/K9rLnmDIPvgErMQe.jpg,,in,,0,0,0,https://x.com/undefined/status/2066418797049991670,1371191090,,SPKLU
2066401011200376866,Mon Jun 15 06:36:01 +0000 2026,4,@KapudS640 Selama yang punya EV menganggap SPKLU tempat parkir gratisan malas pakainya. Bulan kemarin pinjem M6 teman ke jogja ngecharge di rest area penuh dan sudah banyak yg full tapi ga langsung dipindahin. Nunggu 30 menit datang cengar cengir ky kunyuk. Ditanya nanggung lagi makan,2066409374579560736,,KapudS640,in,,0,1,0,https://x.com/undefined/status/2066409374579560736,68180062,,SPKLU
2066405090626326620,Mon Jun 15 06:19:00 +0000 2026,0,PLN Purwokerto terus dorong pertumbuhan kendaraan listrik dengan menerapkan strategi demand-driven untuk SPKLU. Terbanyak di Banyumas dengan Alun-alun Purwokerto jadi primadona! Potensi omzet hingga puluhan juta. Mari dukung energi bersih! #KendaraanListrik #PLN #InovasiEnergi https://t.co/2ADrE8HlTO,2066405090626326620,https://pbs.twimg.com/media/HK0vZLBbgAAS0TU.jpg,,in,,0,0,0,https://x.com/undefined/status/2066405090626326620,3245882905,,SPKLU
2066401011200376866,Mon Jun 15 06:02:47 +0000 2026,563,Jangan beli mobil listrik kalau kamu termasuk kategori ini. Serius. Setelah hampir 6 bulan dan 3.400 km pakai BYD Atto 1 saya justru merasa mobil listrik tidak cocok untuk semua orang. Jangan beli mobil listrik kalau kamu sering melakukan perjalanan jauh dadakan dan tidak suka https://t.co/awhzyNgeS4,2066401011200376866,https://pbs.twimg.com/media/HK1UwwNbUAAyV1x.jpg,,in,,9,89,83,https://x.com/undefined/status/2066401011200376866,2045731527086989312,,SPKLU
2065608858001915993,Mon Jun 15 04:17:11 +0000 2026,1,@Benoe_Adja Menarik ini! Oversuply yg gak terserap di jaringan PLN bisa dimanfaatkan u/ sektor kendaraan listrik (EV) melalui SPKLU program elektrifikasi kawasan industri atau pompanisasi (pumped hydro) u/ dukung sektor pertanian di pedesaan. Subsidi ke alat penyimpan energi spt,2066374437084217468,,Benoe_Adja,in,,0,0,0,https://x.com/undefined/status/2066374437084217468,325599485,,SPKLU
2066364736284053855,Mon Jun 15 03:38:38 +0000 2026,11,MALANG Kenaikan harga BBM jenis Pertamax mendorong Pemkot Malang mengkaji penggunaan kendaraan listrik (electric vehicle/EV) sebagai kendaraan dinas untuk menekan biaya operasional pemerintah daerah. Sekretaris Daerah Kota Malang Erik Setyo Santoso mengatakan kajian tersebut https://t.co/nIxe15FYwl,2066364736284053855,https://pbs.twimg.com/amplify_video_thumb/2066364566158852096/img/YikChFT45hRQk22F.jpg,,in,,1,8,2,https://x.com/undefined/status/2066364736284053855,1068381082381299713,,SPKLU
2066364418448109591,Mon Jun 15 03:37:23 +0000 2026,0,Menunggu di SPKLU lebih nyaman. Dengan fitur AntreEV di PLN Mobile Electrizen bisa cek antrean SPKLU dan estimasi waktu tunggu secara real-time. Jadi bisa atur waktu lebih baik atau bahkan ngopi dulu sambil nunggu! Yuk manfaatkan fitur AntreEV di PLN Mobile! https://t.co/Laazxq3mqN,2066364418448109591,https://pbs.twimg.com/media/HK0zYOobwAAOVz2.jpg,,in,,0,1,0,https://x.com/undefined/status/2066364418448109591,1247046796653690880,,SPKLU
2066354864477938175,Mon Jun 15 02:59:25 +0000 2026,0,susah bgt sih cari spklu di jogja ,2066354864477938175,,,in,,0,0,0,https://x.com/undefined/status/2066354864477938175,1576447243598860288,,SPKLU
2066332361911128423,Mon Jun 15 01:30:00 +0000 2026,0,Rest Area Km 10 Cibubur Square hadir sebagai salah satu titik singgah strategis bagi pengguna Tol Jagorawi arah Bogor. Dengan konsep modern layaknya pusat perbelanjaan rest area ini menyediakan berbagai fasilitas untuk mendukung kenyamanan perjalanan mulai dari tenant makanan https://t.co/ZYIXFJ3d4t,2066332361911128423,https://pbs.twimg.com/amplify_video_thumb/2065362616051228672/img/D_EHtaAhfeqNPpVC.jpg,,in,,0,0,0,https://x.com/undefined/status/2066332361911128423,775978911662428160,,SPKLU
2066329009089294808,Mon Jun 15 01:16:40 +0000 2026,0,Electrizen sekarang ngecas EV semakin mudah. 5.000 SPKLU telah hadir di seluruh wilayah Indonesia. Memperingati Hari Kebangkitan Nasional SPKLU ke-5000 diresmikan di Tanjung Priok Jakarta Utara. SPKLU ini merupakan SPKLU Center dengan tempat charging yang banyak dan https://t.co/oBh9fq1Q0w,2066329009089294808,https://pbs.twimg.com/media/HK0TQ_KaoAEuyrJ.jpg,,in,,0,0,0,https://x.com/undefined/status/2066329009089294808,1328229878,,SPKLU
2066316793283764245,Mon Jun 15 00:28:08 +0000 2026,0,Dengan fitur AntreEV di PLN Mobile Electrizen bisa cek antrean SPKLU dan estimasi waktu tunggu secara real-time. Jadi bisa atur waktu lebih baik atau bahkan ngopi dulu sambil nunggu! Yuk manfaatkan fitur AntreEV di PLN Mobile! #PLNUntukSemua #SPKLUPLN #PLNMobile https://t.co/GQZsSW5Khn,2066316793283764245,https://pbs.twimg.com/media/HK0IK3PbkAAPApM.jpg,,in,,0,0,0,https://x.com/undefined/status/2066316793283764245,801641041145184256,,SPKLU
2066316587624464785,Mon Jun 15 00:27:19 +0000 2026,0,Dengan fitur AntreEV di PLN Mobile Electrizen bisa cek antrean SPKLU dan estimasi waktu tunggu secara real-time. Jadi bisa atur waktu lebih baik atau bahkan ngopi dulu sambil nunggu! Yuk manfaatkan fitur AntreEV di PLN Mobile! #PLNUntukSemua #SPKLUPLN #PLNMobile https://t.co/dvjx4CYKBl,2066316587624464785,https://pbs.twimg.com/media/HK0H9q3agAAS5g9.jpg,,in,,1,0,0,https://x.com/undefined/status/2066316587624464785,801641041145184256,,SPKLU
2066313994315698584,Mon Jun 15 00:17:01 +0000 2026,0,mowning pagi ini gue kerja pake mobil listrik ke daerah terpencil yg ga ada spklu pusing ntr ngecas dimana ya,2066313994315698584,,,in,,0,0,0,https://x.com/undefined/status/2066313994315698584,1213697138573447169,,SPKLU
2066194026387423632,Sun Jun 14 16:20:18 +0000 2026,0,Malah susah cariii spklu di hutan bunaaaa,2066194026387423632,,,in,,0,0,0,https://x.com/undefined/status/2066194026387423632,2616611678,,SPKLU
2066136691132256709,Sun Jun 14 12:32:28 +0000 2026,0,Menunggu di SPKLU lebih nyaman Dengan fitur AntreEV di PLN Mobile Electrizen bisa cek antrean SPKLU dan estimasi waktu tunggu secara real-time. Jadi bisa atur waktu lebih baik atau bahkan ngopi dulu sambil nunggu! Yuk manfaatkan fitur AntreEV di PLN Mobile! #PLNUntukSemua https://t.co/RaHKydbwBk,2066136691132256709,https://pbs.twimg.com/media/HKxkV1fbUAAMfR7.jpg,,in,,0,0,0,https://x.com/undefined/status/2066136691132256709,1928381664969035776,,SPKLU
2066136039836766604,Sun Jun 14 12:29:53 +0000 2026,1,Menunggu di SPKLU lebih nyaman Dengan fitur AntreEV di PLN Mobile Electrizen bisa cek antrean SPKLU dan estimasi waktu tunggu secara real-time. Jadi bisa atur waktu lebih baik atau bahkan ngopi dulu sambil nunggu! https://t.co/chdOKdIXAt,2066136039836766604,https://pbs.twimg.com/media/HKxjxE7acAAJeTo.jpg,,in,,0,1,0,https://x.com/undefined/status/2066136039836766604,1479299908700192768,,SPKLU
2066060888537485783,Sun Jun 14 07:31:16 +0000 2026,0,Menunggu di SPKLU lebih nyaman. Dengan fitur AntreEV di PLN Mobile Electrizen bisa cek antrean SPKLU dan estimasi waktu tunggu secara real-time. Jadi bisa atur waktu lebih baik atau bahkan ngopi dulu sambil nunggu! https://t.co/yXBD2yblpC,2066060888537485783,https://pbs.twimg.com/media/HKwfbBOaoAAfBWr.jpg,,in,,0,1,0,https://x.com/undefined/status/2066060888537485783,1894241872593522691,,SPKLU
2066031440618287299,Sun Jun 14 05:34:15 +0000 2026,8,Karena sekarang ada promo Extra Points MyPertamina setiap hari bikin isi BBM jalan tambahan poin juga jalan! ​ Senin Jumat: Double Points untuk Pertamax Turbo &amp; Pertamina Dex. Sabtu Minggu: ​Triple Points: Pertamax Turbo &amp; Pertamina Dex. ​Double Points: Pertamax Green 95 https://t.co/6QwwTgxt9V,2066031440618287299,https://pbs.twimg.com/amplify_video_thumb/2066031354685644800/img/AoW2P3wWIR95Hl4J.jpg,,in,,0,1,2,https://x.com/undefined/status/2066031440618287299,788714108245774338,,SPKLU
2066025075707650370,Sun Jun 14 05:08:57 +0000 2026,5,Jam istirahat gaiiss.. Ini SPKLU gede bgt sumpah baru ini nemu SPKLU kyk pom bensin cuma ada di tangerang please jakarta bekasi adain dong.. Toilet bersih ada cofi anak Genji juga.. Kereeeeennnnn.. Kalian suka ke sini gak.. Comen dong klo suka ke sini Siapa tau bisa ngopi https://t.co/lGy4A6e437,2066025075707650370,https://pbs.twimg.com/media/HKv-1tpbEAAcEJ_.jpg,,in,,0,1,3,https://x.com/undefined/status/2066025075707650370,2047267040390742016,,SPKLU
2065974401481445649,Sun Jun 14 04:45:20 +0000 2026,2,@Mukminus_ ngecas mobil di spklu mana pak,2066019132848357841,,Mukminus_,in,,0,0,0,https://x.com/undefined/status/2066019132848357841,1976991588,,SPKLU
2066003221731320021,Sun Jun 14 03:42:10 +0000 2026,0,Yuk mulai kenali kendaraan listrik dan temukan lokasi SPKLU terdekat melalui PLN Mobile. #EnergiBijak #TransisiEnergi #PLNPeduli #PLNKaltimra #MelayaniSepenuhHati https://t.co/PE1mXmHrzj,2066003237375967705,https://pbs.twimg.com/media/HKvq_ajbIAEH18t.jpg,PLNKaltimra,in,,0,0,0,https://x.com/undefined/status/2066003237375967705,990317023,,SPKLU
2065744942891425926,Sat Jun 13 14:42:27 +0000 2026,0,@BukanPegawaiJP Jkt antrinya ga gitu hu Sobat SPKLU mah ditinggal kerja aja hu tau2 full. Klo udah full jangan lupa dicabut aja klo ga kena biaya tambahan.,2065807014199181382,,BukanPegawaiJP,in,,0,1,0,https://x.com/undefined/status/2065807014199181382,1981490042649665537,,SPKLU
2065757067600933035,Sat Jun 13 11:23:59 +0000 2026,0,PLN Batam Tambah 3 SPKLU Ultra Fast Charging di Kantor Batam Center https://t.co/v7s6z5ya97,2065757067600933035,,,in,,0,0,0,https://x.com/undefined/status/2065757067600933035,4401199034,,SPKLU
2065681208705724675,Sat Jun 13 06:22:33 +0000 2026,0,Dalam rangka mendukung ekosistem EV di Batam PLN Batam menyediakan 3 unit SPKLU Ultra Fast Charging baru di Kantor PLN Batam. Saat ini telah tersedia 26 SPKLU yang siap melayani kebutuhan kendaraan listrik di Batam. #PLN #PLNBatam #PLNUntukIndonesia https://t.co/HfVluuNdmP,2065681208705724675,https://pbs.twimg.com/amplify_video_thumb/2065681121241907200/img/fU9F83fECc4OIddr.jpg,,in,,0,1,0,https://x.com/undefined/status/2065681208705724675,382065654,,SPKLU
2065623017775067505,Sat Jun 13 02:31:25 +0000 2026,1,Intinya beralih ke mobil listrik itu langkah bagus asal konsisten! Jangan sampai beli/sewa molis cuma buat pajangan karena fasilitas SPKLU belum siap atau kebijakannya tumpang tindih lagi. Semoga kebijakan transportasi Pemkot Malang makin sinkron terintegrasi dan beneran,2065623041451999250,,yusufgunawan,in,,0,0,0,https://x.com/undefined/status/2065623041451999250,78619866,,SPKLU
2064933175198122133,Thu Jun 11 04:50:08 +0000 2026,2,Tiap hari ngecharge kurleb 30 menit - 40 menit Kadang merasa males krn harus cari SPKLU Tp klo inget harga BBM pertamax yg naiknya gk ngotaks ya diniatin2 aja dah Toh klo isi daya utk mobil bisa sambil udud dan bersihin mobil juga Drpd klo isi bbm klo pas antri panjang kan?? https://t.co/8z6cBcQDK7,2064933175198122133,https://pbs.twimg.com/ext_tw_video_thumb/2064933115232198656/pu/img/ix4zKVH6MAC6uLNd.jpg,,in,,0,2,0,https://x.com/undefined/status/2064933175198122133,3323283601,,SPKLU
2064868948940894342,Thu Jun 11 00:34:55 +0000 2026,2,BBM naik saatnya ganti ke EV? Shifting total ke EV di Indonesia = perlu kombinasi insentif kebijakan jangka panjang pembangunan infrastruktur dan perubahan perilaku. Permendagri terbaru April 2026 memberlakukan pajak normak namun daerah diminta pertahankan insentif,2064868948940894342,,,in,,1,1,1,https://x.com/undefined/status/2064868948940894342,72763910,,SPKLU
